contig_name	Start Coor	Stop Coordinate	ORF_code	Sum of per_base coverage	human_readable_names
contig-100_2155	398.0	1399.0	KEAHIEPK_05108	8327.0	Branched-chain-amino-acid aminotransferase 2
contig-100_2156	101.0	835.0	KEAHIEPK_05109	4187.0	Trehalose transport system permease protein SugA
contig-100_2157	471.0	1337.0	KEAHIEPK_05110	4431.0	Polyamine aminopropyltransferase
contig-100_2158	695.0	1291.0	KEAHIEPK_05111	5595.0	hypothetical protein
contig-100_2160	52.0	360.0	KEAHIEPK_05112	1245.0	hypothetical protein
contig-100_2160	398.0	1396.0	KEAHIEPK_05113	5205.0	4-hydroxyphenylpyruvate dioxygenase
contig-100_2161	464.0	760.0	KEAHIEPK_05114	1692.0	hypothetical protein
contig-100_2162	175.0	654.0	KEAHIEPK_05115	2707.0	hypothetical protein
contig-100_2162	785.0	1387.0	KEAHIEPK_05116	3484.0	Superoxide dismutase [Fe]
contig-100_2163	937.0	1140.0	KEAHIEPK_05117	1151.0	hypothetical protein
contig-100_2164	634.0	1338.0	KEAHIEPK_05118	3307.0	Short-chain-enoyl-CoA hydratase
contig-100_2165	36.0	839.0	KEAHIEPK_05119	4714.0	hypothetical protein
contig-100_2165	726.0	1400.0	KEAHIEPK_05120	4893.0	hypothetical protein
contig-100_2166	41.0	682.0	KEAHIEPK_05121	2735.0	Photosystem I assembly protein Ycf3
contig-100_2166	1030.0	1302.0	KEAHIEPK_05122	718.0	hypothetical protein
contig-100_2167	7.0	324.0	KEAHIEPK_05123	2402.0	Putative teichuronic acid biosynthesis glycosyltransferase TuaG
contig-100_2167	308.0	1258.0	KEAHIEPK_05124	6092.0	hypothetical protein
contig-100_2169	19.0	1314.0	KEAHIEPK_05125	9006.0	UDP-N-acetylgalactosamine-undecaprenyl-phosphate N-acetylgalactosaminephosphotransferase
contig-100_2170	14.0	1114.0	KEAHIEPK_05126	6405.0	Phosphoenolpyruvate-dependent phosphotransferase system
contig-100_2170	1194.0	1385.0	KEAHIEPK_05127	1348.0	hypothetical protein
contig-100_2172	137.0	1135.0	KEAHIEPK_05128	7591.0	hypothetical protein
contig-100_2173	146.0	289.0	KEAHIEPK_05129	652.0	hypothetical protein
contig-100_2173	344.0	664.0	KEAHIEPK_05130	1601.0	hypothetical protein
contig-100_2174	53.0	442.0	KEAHIEPK_05131	3232.0	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
contig-100_2174	898.0	1134.0	KEAHIEPK_05132	1493.0	hypothetical protein
contig-100_2176	391.0	1215.0	KEAHIEPK_05133	5904.0	hypothetical protein
contig-100_2177	752.0	1369.0	KEAHIEPK_05134	6847.0	Erythronate-4-phosphate dehydrogenase
contig-100_2178	31.0	819.0	KEAHIEPK_05135	7091.0	hypothetical protein
contig-100_2178	791.0	1264.0	KEAHIEPK_05136	4057.0	hypothetical protein
contig-100_2179	121.0	912.0	KEAHIEPK_05137	4462.0	hypothetical protein
contig-100_2180	109.0	612.0	KEAHIEPK_05138	2846.0	hypothetical protein
contig-100_2180	740.0	1252.0	KEAHIEPK_05139	3305.0	Chaperone protein Skp
contig-100_2181	203.0	361.0	KEAHIEPK_05140	2836.0	hypothetical protein
contig-100_2181	581.0	955.0	KEAHIEPK_05141	1813.0	hypothetical protein
contig-100_2182	14.0	277.0	KEAHIEPK_05142	1377.0	hypothetical protein
contig-100_2182	737.0	1327.0	KEAHIEPK_05143	2763.0	hypothetical protein
contig-100_2183	52.0	639.0	KEAHIEPK_05144	4805.0	hypothetical protein
contig-100_2183	652.0	879.0	KEAHIEPK_05145	1210.0	hypothetical protein
contig-100_2184	586.0	1035.0	KEAHIEPK_05146	2897.0	hypothetical protein
contig-100_2186	74.0	550.0	KEAHIEPK_05147	4727.0	Diaminopimelate epimerase
contig-100_2186	620.0	1357.0	KEAHIEPK_05148	5837.0	hypothetical protein
contig-100_2187	47.0	1285.0	KEAHIEPK_05149	11014.0	hypothetical protein
contig-100_2188	33.0	206.0	KEAHIEPK_05150	612.0	Aspartate/glutamate leucyltransferase
contig-100_2188	282.0	500.0	KEAHIEPK_05151	1250.0	Translation initiation factor IF-1
contig-100_2188	679.0	1392.0	KEAHIEPK_05152	3342.0	ATP-dependent Clp protease ATP-binding subunit ClpA
contig-100_2190	94.0	465.0	KEAHIEPK_05153	2453.0	hypothetical protein
contig-100_2191	2.0	796.0	KEAHIEPK_05154	3556.0	hypothetical protein
contig-100_2191	848.0	1114.0	KEAHIEPK_05155	1176.0	hypothetical protein
contig-100_2191	1130.0	1351.0	KEAHIEPK_05156	1328.0	hypothetical protein
contig-100_2192	646.0	1056.0	KEAHIEPK_05157	1993.0	hypothetical protein
contig-100_2192	1053.0	1196.0	KEAHIEPK_05158	815.0	hypothetical protein
contig-100_2193	145.0	375.0	KEAHIEPK_05159	1006.0	hypothetical protein
contig-100_2193	375.0	1142.0	KEAHIEPK_05160	4263.0	PhoH-like protein
contig-100_2194	593.0	724.0	KEAHIEPK_05161	1090.0	hypothetical protein
contig-100_2194	764.0	937.0	KEAHIEPK_05162	1523.0	hypothetical protein
contig-100_2195	78.0	1016.0	KEAHIEPK_05163	5353.0	Epimerase family protein
contig-100_2195	1013.0	1315.0	KEAHIEPK_05164	1693.0	hypothetical protein
contig-100_2197	245.0	961.0	KEAHIEPK_05165	4165.0	HTH-type transcriptional regulator PuuR
contig-100_2197	1057.0	1386.0	KEAHIEPK_05166	894.0	hypothetical protein
contig-100_2198	696.0	935.0	KEAHIEPK_05167	1165.0	hypothetical protein
contig-100_2198	1014.0	1193.0	KEAHIEPK_05168	1266.0	hypothetical protein
contig-100_2199	117.0	1037.0	KEAHIEPK_05169	4121.0	Glycine cleavage system transcriptional activator
contig-100_2201	422.0	613.0	KEAHIEPK_05170	1036.0	hypothetical protein
contig-100_2201	761.0	946.0	KEAHIEPK_05171	861.0	hypothetical protein
contig-100_2202	24.0	632.0	KEAHIEPK_05172	3482.0	hypothetical protein
contig-100_2203	24.0	1331.0	KEAHIEPK_05173	7603.0	Putative DNA repair helicase RadD
contig-100_2204	60.0	1199.0	KEAHIEPK_05174	4712.0	3-ketoacyl-CoA thiolase
contig-100_2205	666.0	1226.0	KEAHIEPK_05175	5694.0	Succinate--CoA ligase [ADP-forming] subunit alpha
contig-100_2206	64.0	987.0	KEAHIEPK_05176	4843.0	Tartrate dehydrogenase/decarboxylase
contig-100_2206	984.0	1232.0	KEAHIEPK_05177	1392.0	hypothetical protein
contig-100_2207	22.0	1173.0	KEAHIEPK_05178	39595.0	NAD(P)H-quinone oxidoreductase subunit H
contig-100_2208	48.0	1316.0	KEAHIEPK_05179	7822.0	Magnesium transporter MgtE
contig-100_2209	193.0	585.0	KEAHIEPK_05180	3018.0	50S ribosomal protein L25
contig-100_2209	591.0	1172.0	KEAHIEPK_05181	8096.0	Peptidyl-tRNA hydrolase
contig-100_2210	7.0	312.0	KEAHIEPK_05182	909.0	hypothetical protein
contig-100_2210	818.0	982.0	KEAHIEPK_05183	900.0	hypothetical protein
contig-100_2211	111.0	338.0	KEAHIEPK_05184	1472.0	hypothetical protein
contig-100_2211	363.0	1241.0	KEAHIEPK_05185	4378.0	hypothetical protein
contig-100_2212	174.0	401.0	KEAHIEPK_05186	929.0	hypothetical protein
contig-100_2212	487.0	756.0	KEAHIEPK_05187	947.0	hypothetical protein
contig-100_2212	749.0	940.0	KEAHIEPK_05188	535.0	hypothetical protein
contig-100_2213	5.0	649.0	KEAHIEPK_05189	4194.0	hypothetical protein
contig-100_2214	2.0	568.0	KEAHIEPK_05190	4673.0	hypothetical protein
contig-100_2214	665.0	1216.0	KEAHIEPK_05191	4361.0	hypothetical protein
contig-100_2215	194.0	604.0	KEAHIEPK_05192	3989.0	hypothetical protein
contig-100_2215	610.0	1206.0	KEAHIEPK_05193	3574.0	Cytochrome c-type biogenesis protein CcmH
contig-100_2216	12.0	206.0	KEAHIEPK_05194	1056.0	hypothetical protein
contig-100_2216	276.0	1379.0	KEAHIEPK_05195	8930.0	Colicin I receptor
contig-100_2217	47.0	1327.0	KEAHIEPK_05196	8471.0	hypothetical protein
contig-100_2218	114.0	416.0	KEAHIEPK_05197	2100.0	hypothetical protein
contig-100_2218	479.0	763.0	KEAHIEPK_05198	1754.0	hypothetical protein
contig-100_2218	803.0	1102.0	KEAHIEPK_05199	1671.0	hypothetical protein
contig-100_2219	23.0	493.0	KEAHIEPK_05200	2150.0	Aminodeoxychorismate synthase component 1
contig-100_2219	657.0	1331.0	KEAHIEPK_05201	4479.0	hypothetical protein
contig-100_2220	10.0	162.0	KEAHIEPK_05202	406.0	hypothetical protein
contig-100_2220	236.0	517.0	KEAHIEPK_05203	1508.0	Protein translocase subunit SecE
contig-100_2221	281.0	1381.0	KEAHIEPK_05204	6702.0	hypothetical protein
contig-100_2223	73.0	300.0	KEAHIEPK_05205	881.0	hypothetical protein
contig-100_2223	334.0	735.0	KEAHIEPK_05206	3826.0	hypothetical protein
contig-100_2223	738.0	1322.0	KEAHIEPK_05207	5935.0	hypothetical protein
contig-100_2224	43.0	1356.0	KEAHIEPK_05208	11477.0	Glucans biosynthesis glucosyltransferase H
contig-100_2226	31.0	765.0	KEAHIEPK_05209	5046.0	hypothetical protein
contig-100_2226	747.0	1256.0	KEAHIEPK_05210	3704.0	hypothetical protein
contig-100_2227	11.0	1054.0	KEAHIEPK_05211	7523.0	Bifunctional uridylyltransferase/uridylyl-removing enzyme
contig-100_2227	1145.0	1372.0	KEAHIEPK_05212	1762.0	hypothetical protein
contig-100_2228	12.0	1085.0	KEAHIEPK_05213	18721.0	Group II intron-encoded protein LtrA
contig-100_2229	21.0	236.0	KEAHIEPK_05214	661.0	hypothetical protein
contig-100_2229	520.0	693.0	KEAHIEPK_05215	1073.0	hypothetical protein
contig-100_2230	2.0	1342.0	KEAHIEPK_05216	7207.0	Type IV pilus biogenesis and competence protein PilQ
contig-100_2231	40.0	1347.0	KEAHIEPK_05217	10706.0	hypothetical protein
contig-100_2232	66.0	1055.0	KEAHIEPK_05218	5495.0	Cell division protein FtsZ
contig-100_2233	144.0	1124.0	KEAHIEPK_05219	6067.0	hypothetical protein
contig-100_2233	1148.0	1315.0	KEAHIEPK_05220	904.0	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
contig-100_2234	125.0	259.0	KEAHIEPK_05221	554.0	hypothetical protein
contig-100_2234	378.0	1364.0	KEAHIEPK_05222	6897.0	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
contig-100_2235	213.0	845.0	KEAHIEPK_05223	3331.0	putative protein YrbL
contig-100_2235	900.0	1166.0	KEAHIEPK_05224	816.0	hypothetical protein
contig-100_2236	466.0	1320.0	KEAHIEPK_05225	5962.0	hypothetical protein
contig-100_2238	76.0	432.0	KEAHIEPK_05226	2801.0	hypothetical protein
contig-100_2238	598.0	798.0	KEAHIEPK_05227	1106.0	hypothetical protein
contig-100_2238	859.0	1068.0	KEAHIEPK_05228	1778.0	hypothetical protein
contig-100_2239	120.0	653.0	KEAHIEPK_05229	2333.0	hypothetical protein
contig-100_2240	15.0	293.0	KEAHIEPK_05230	856.0	hypothetical protein
contig-100_2240	408.0	1301.0	KEAHIEPK_05231	6317.0	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
contig-100_2241	33.0	1244.0	KEAHIEPK_05232	8597.0	Penicillin-binding protein activator LpoA
contig-100_2242	147.0	911.0	KEAHIEPK_05233	5058.0	Copper-exporting P-type ATPase
contig-100_2243	216.0	1175.0	KEAHIEPK_05234	5818.0	hypothetical protein
contig-100_2244	16.0	1335.0	KEAHIEPK_05235	6645.0	Cytosol aminopeptidase
contig-100_2245	128.0	328.0	KEAHIEPK_05236	1086.0	hypothetical protein
contig-100_2245	777.0	1283.0	KEAHIEPK_05237	4068.0	hypothetical protein
contig-100_2246	261.0	548.0	KEAHIEPK_05238	2048.0	hypothetical protein
contig-100_2246	669.0	1376.0	KEAHIEPK_05239	3733.0	Endolytic murein transglycosylase
contig-100_2247	6.0	707.0	KEAHIEPK_05240	3080.0	Nitronate monooxygenase
contig-100_2247	957.0	1229.0	KEAHIEPK_05241	1458.0	hypothetical protein
contig-100_2248	84.0	824.0	KEAHIEPK_05242	6419.0	Soluble lytic murein transglycosylase
contig-100_2249	20.0	1219.0	KEAHIEPK_05243	17539.0	hypothetical protein
contig-100_2250	44.0	379.0	KEAHIEPK_05244	2121.0	Signal peptidase I
contig-100_2250	379.0	1065.0	KEAHIEPK_05245	4492.0	Ribonuclease 3
contig-100_2251	1142.0	1375.0	KEAHIEPK_05246	591.0	hypothetical protein
contig-100_2252	12.0	374.0	KEAHIEPK_05247	1664.0	hypothetical protein
contig-100_2252	488.0	1198.0	KEAHIEPK_05248	4038.0	hypothetical protein
contig-100_2253	91.0	801.0	KEAHIEPK_05249	5062.0	hypothetical protein
contig-100_2253	930.0	1376.0	KEAHIEPK_05250	1605.0	hypothetical protein
contig-100_2254	78.0	341.0	KEAHIEPK_05251	2248.0	Macrolide export ATP-binding/permease protein MacB
contig-100_2255	45.0	593.0	KEAHIEPK_05252	5932.0	Multidrug export protein EmrA
contig-100_2255	512.0	1243.0	KEAHIEPK_05253	4334.0	hypothetical protein
contig-100_2256	319.0	1008.0	KEAHIEPK_05254	5634.0	CRP-like cAMP-activated global transcriptional regulator
contig-100_2256	1050.0	1346.0	KEAHIEPK_05255	1032.0	Toxin ParE1
contig-100_2257	373.0	1170.0	KEAHIEPK_05256	8750.0	Glucans biosynthesis protein D
contig-100_2258	67.0	657.0	KEAHIEPK_05257	3864.0	HTH-type transcriptional repressor ComR
contig-100_2258	878.0	1054.0	KEAHIEPK_05258	1157.0	hypothetical protein
contig-100_2258	1054.0	1317.0	KEAHIEPK_05259	694.0	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase
contig-100_2259	814.0	1035.0	KEAHIEPK_05260	1963.0	hypothetical protein
contig-100_2259	1155.0	1292.0	KEAHIEPK_05261	1152.0	hypothetical protein
contig-100_2260	81.0	1166.0	KEAHIEPK_05262	7863.0	D-inositol-3-phosphate glycosyltransferase
contig-100_2261	47.0	274.0	KEAHIEPK_05263	1431.0	hypothetical protein
contig-100_2261	397.0	1314.0	KEAHIEPK_05264	5246.0	hypothetical protein
contig-100_2262	141.0	1358.0	KEAHIEPK_05265	5818.0	hypothetical protein
contig-100_2263	103.0	1059.0	KEAHIEPK_05266	6938.0	Transketolase 1
contig-100_2263	1081.0	1326.0	KEAHIEPK_05267	637.0	Lipoyl synthase
contig-100_2264	137.0	1096.0	KEAHIEPK_05268	7482.0	D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase
contig-100_2265	91.0	639.0	KEAHIEPK_05269	3920.0	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
contig-100_2265	640.0	1353.0	KEAHIEPK_05270	7651.0	Arabinose 5-phosphate isomerase KdsD
contig-100_2266	70.0	804.0	KEAHIEPK_05271	3596.0	hypothetical protein
contig-100_2266	898.0	1104.0	KEAHIEPK_05272	1338.0	hypothetical protein
contig-100_2266	1125.0	1361.0	KEAHIEPK_05273	2455.0	hypothetical protein
contig-100_2267	52.0	591.0	KEAHIEPK_05274	2057.0	Phosphoserine aminotransferase
contig-100_2267	588.0	1301.0	KEAHIEPK_05275	6907.0	Deoxyribose-phosphate aldolase
contig-100_2268	102.0	836.0	KEAHIEPK_05276	5970.0	2-aminophenol 1,6-dioxygenase beta subunit
contig-100_2268	928.0	1281.0	KEAHIEPK_05277	2444.0	hypothetical protein
contig-100_2270	22.0	795.0	KEAHIEPK_05278	4360.0	Lipopolysaccharide export system ATP-binding protein LptB
contig-100_2271	49.0	651.0	KEAHIEPK_05279	6284.0	hypothetical protein
contig-100_2271	667.0	1368.0	KEAHIEPK_05280	5861.0	3-methyl-2-oxobutanoate hydroxymethyltransferase
contig-100_2272	1067.0	1288.0	KEAHIEPK_05281	882.0	hypothetical protein
contig-100_2273	353.0	1144.0	KEAHIEPK_05282	6507.0	NAD-dependent glycerol dehydrogenase
contig-100_2274	31.0	915.0	KEAHIEPK_05283	9756.0	Nuclease SbcCD subunit C
contig-100_2275	69.0	524.0	KEAHIEPK_05284	2757.0	50S ribosomal protein L13
contig-100_2275	524.0	913.0	KEAHIEPK_05285	3194.0	30S ribosomal protein S9
contig-100_2275	830.0	1117.0	KEAHIEPK_05286	2329.0	hypothetical protein
contig-100_2276	113.0	496.0	KEAHIEPK_05287	2248.0	hypothetical protein
contig-100_2276	493.0	888.0	KEAHIEPK_05288	1573.0	RNA pyrophosphohydrolase
contig-100_2276	852.0	1355.0	KEAHIEPK_05289	2050.0	hypothetical protein
contig-100_2277	10.0	840.0	KEAHIEPK_05290	6445.0	NADH-quinone oxidoreductase subunit L
contig-100_2277	835.0	1227.0	KEAHIEPK_05291	1463.0	5-hydroxyisourate hydrolase
contig-100_2278	16.0	1227.0	KEAHIEPK_05292	11641.0	DNA gyrase subunit A
contig-100_2279	75.0	560.0	KEAHIEPK_05293	2396.0	hypothetical protein
contig-100_2279	871.0	1161.0	KEAHIEPK_05294	1857.0	hypothetical protein
contig-100_2279	1210.0	1341.0	KEAHIEPK_05295	1805.0	hypothetical protein
contig-100_2280	52.0	471.0	KEAHIEPK_05296	2376.0	Galactoside O-acetyltransferase
contig-100_2280	685.0	1317.0	KEAHIEPK_05297	4787.0	hypothetical protein
contig-100_2281	201.0	374.0	KEAHIEPK_05298	406.0	hypothetical protein
contig-100_2281	418.0	1086.0	KEAHIEPK_05299	5994.0	L-cystine transport system permease protein YecS
contig-100_2281	1090.0	1365.0	KEAHIEPK_05300	1312.0	Glutamine transport ATP-binding protein GlnQ
contig-100_2282	279.0	1160.0	KEAHIEPK_05301	7930.0	3-isopropylmalate dehydratase large subunit
contig-100_2283	225.0	1217.0	KEAHIEPK_05302	6165.0	hypothetical protein
contig-100_2284	67.0	1347.0	KEAHIEPK_05303	10548.0	Transcriptional regulatory protein TyrR
contig-100_2285	18.0	677.0	KEAHIEPK_05304	4390.0	3-amino-4-hydroxybenzoic acid synthase
contig-100_2286	15.0	296.0	KEAHIEPK_05305	1272.0	Transcriptional regulatory protein TyrR
contig-100_2286	312.0	455.0	KEAHIEPK_05306	694.0	hypothetical protein
contig-100_2286	513.0	770.0	KEAHIEPK_05307	1410.0	hypothetical protein
contig-100_2286	736.0	1197.0	KEAHIEPK_05308	3087.0	hypothetical protein
contig-100_2287	317.0	1261.0	KEAHIEPK_05309	4235.0	hypothetical protein
contig-100_2288	184.0	1107.0	KEAHIEPK_05310	4147.0	HTH-type transcriptional regulator TrpI
contig-100_2289	34.0	300.0	KEAHIEPK_05311	879.0	hypothetical protein
contig-100_2289	640.0	1011.0	KEAHIEPK_05312	3731.0	hypothetical protein
contig-100_2289	1084.0	1272.0	KEAHIEPK_05313	2396.0	hypothetical protein
contig-100_2290	53.0	1294.0	KEAHIEPK_05314	7256.0	hypothetical protein
contig-100_2291	65.0	262.0	KEAHIEPK_05315	2119.0	hypothetical protein
contig-100_2291	283.0	813.0	KEAHIEPK_05316	5886.0	hypothetical protein
contig-100_2291	908.0	1048.0	KEAHIEPK_05317	876.0	hypothetical protein
contig-100_2291	1045.0	1155.0	KEAHIEPK_05318	410.0	hypothetical protein
contig-100_2292	165.0	422.0	KEAHIEPK_05319	2893.0	30S ribosomal protein S17
contig-100_2292	508.0	1338.0	KEAHIEPK_05320	3943.0	N-acetyl-alpha-D-glucosaminyl L-malate synthase
contig-100_2293	264.0	1334.0	KEAHIEPK_05321	10033.0	hypothetical protein
contig-100_2295	135.0	905.0	KEAHIEPK_05322	5341.0	Replicative DNA helicase
contig-100_2295	1032.0	1343.0	KEAHIEPK_05323	2725.0	Outer membrane porin F
contig-100_2296	7.0	561.0	KEAHIEPK_05324	2151.0	hypothetical protein
contig-100_2296	1066.0	1347.0	KEAHIEPK_05325	1663.0	hypothetical protein
contig-100_2297	78.0	878.0	KEAHIEPK_05326	5050.0	High-affinity branched-chain amino acid transport ATP-binding protein LivF
contig-100_2297	875.0	1333.0	KEAHIEPK_05327	2923.0	Methionine import ATP-binding protein MetN
contig-100_2298	54.0	806.0	KEAHIEPK_05328	3879.0	Adenylate cyclase
contig-100_2299	255.0	1211.0	KEAHIEPK_05329	7452.0	Nucleoside triphosphate pyrophosphohydrolase
contig-100_2299	1189.0	1347.0	KEAHIEPK_05330	1379.0	hypothetical protein
contig-100_2300	19.0	615.0	KEAHIEPK_05331	2711.0	hypothetical protein
contig-100_2300	1148.0	1330.0	KEAHIEPK_05332	1110.0	UvrABC system protein B
contig-100_2301	20.0	1285.0	KEAHIEPK_05333	6908.0	hypothetical protein
contig-100_2302	484.0	1041.0	KEAHIEPK_05334	4411.0	NADH-quinone oxidoreductase chain 5
contig-100_2302	1028.0	1327.0	KEAHIEPK_05335	4385.0	NADH-quinone oxidoreductase subunit B
contig-100_2303	42.0	218.0	KEAHIEPK_05336	2513.0	hypothetical protein
contig-100_2303	348.0	1280.0	KEAHIEPK_05337	7487.0	hypothetical protein
contig-100_2306	5.0	397.0	KEAHIEPK_05338	1753.0	hypothetical protein
contig-100_2306	387.0	908.0	KEAHIEPK_05339	4504.0	hypothetical protein
contig-100_2309	104.0	973.0	KEAHIEPK_05340	3795.0	Prolipoprotein diacylglyceryl transferase
contig-100_2309	1044.0	1349.0	KEAHIEPK_05341	1434.0	hypothetical protein
contig-100_2310	73.0	615.0	KEAHIEPK_05342	2850.0	hypothetical protein
contig-100_2310	673.0	1131.0	KEAHIEPK_05343	1911.0	hypothetical protein
contig-100_2310	1223.0	1315.0	KEAHIEPK_05344	481.0	hypothetical protein
contig-100_2311	19.0	426.0	KEAHIEPK_05345	5105.0	Cytochrome c5
contig-100_2311	785.0	1336.0	KEAHIEPK_05346	3086.0	hypothetical protein
contig-100_2312	501.0	1148.0	KEAHIEPK_05347	3143.0	hypothetical protein
contig-100_2313	213.0	1328.0	KEAHIEPK_05348	4389.0	hypothetical protein
contig-100_2314	527.0	847.0	KEAHIEPK_05349	2268.0	Cell division protein FtsL
contig-100_2314	1098.0	1316.0	KEAHIEPK_05350	1420.0	Ribosomal RNA small subunit methyltransferase H
contig-100_2315	21.0	884.0	KEAHIEPK_05351	6508.0	Biosynthetic peptidoglycan transglycosylase
contig-100_2315	898.0	1326.0	KEAHIEPK_05352	2457.0	hypothetical protein
contig-100_2316	457.0	1218.0	KEAHIEPK_05353	4735.0	hypothetical protein
contig-100_2318	389.0	853.0	KEAHIEPK_05354	4003.0	hypothetical protein
contig-100_2319	202.0	1320.0	KEAHIEPK_05355	6640.0	hypothetical protein
contig-100_2320	23.0	1351.0	KEAHIEPK_05356	11980.0	hypothetical protein
contig-100_2321	428.0	859.0	KEAHIEPK_05357	2279.0	hypothetical protein
contig-100_2321	1061.0	1360.0	KEAHIEPK_05358	1246.0	hypothetical protein
contig-100_2322	611.0	1312.0	KEAHIEPK_05359	4878.0	Aerobic cobaltochelatase subunit CobS
contig-100_2323	182.0	391.0	KEAHIEPK_05360	641.0	hypothetical protein
contig-100_2324	25.0	219.0	KEAHIEPK_05361	584.0	hypothetical protein
contig-100_2324	219.0	674.0	KEAHIEPK_05362	1565.0	hypothetical protein
contig-100_2324	680.0	913.0	KEAHIEPK_05363	436.0	hypothetical protein
contig-100_2325	47.0	745.0	KEAHIEPK_05364	5173.0	Acyl-CoA dehydrogenase, short-chain specific
contig-100_2326	37.0	1209.0	KEAHIEPK_05365	12896.0	Fe(3+)-binding periplasmic protein
contig-100_2327	886.0	1206.0	KEAHIEPK_05366	1532.0	hypothetical protein
contig-100_2328	156.0	980.0	KEAHIEPK_05367	3855.0	ATP synthase subunit a
contig-100_2328	995.0	1324.0	KEAHIEPK_05368	1757.0	hypothetical protein
contig-100_2329	178.0	831.0	KEAHIEPK_05369	2930.0	hypothetical protein
contig-100_2329	801.0	1313.0	KEAHIEPK_05370	3001.0	hypothetical protein
contig-100_2330	88.0	363.0	KEAHIEPK_05371	1112.0	hypothetical protein
contig-100_2330	483.0	758.0	KEAHIEPK_05372	1808.0	hypothetical protein
contig-100_2330	914.0	1318.0	KEAHIEPK_05373	2694.0	hypothetical protein
contig-100_2331	7.0	1185.0	KEAHIEPK_05374	6884.0	DNA-directed RNA polymerase subunit beta'
contig-100_2332	51.0	941.0	KEAHIEPK_05375	5164.0	Penicillin-binding protein 1A
contig-100_2334	356.0	514.0	KEAHIEPK_05376	3415.0	hypothetical protein
contig-100_2334	536.0	691.0	KEAHIEPK_05377	2862.0	hypothetical protein
contig-100_2334	771.0	986.0	KEAHIEPK_05378	6169.0	hypothetical protein
contig-100_2334	1078.0	1353.0	KEAHIEPK_05379	2007.0	hypothetical protein
contig-100_2335	34.0	399.0	KEAHIEPK_05380	2669.0	hypothetical protein
contig-100_2335	481.0	1323.0	KEAHIEPK_05381	6568.0	Sensory/regulatory protein RpfC
contig-100_2336	119.0	295.0	KEAHIEPK_05382	1069.0	hypothetical protein
